date,direction,correspondent,repository,first_line
28 Nov,from,SBP,NYPL(B),At length I feel a secure to begin a letter
28 Nov,to,SBP,NYPL(B),I am truly rejoiced in what you say of Sarah &
29 Nov,to,SBP,NYPL(B),This consciousness & so total silence begins to give
1 Dec [1796],to,SBP,NYPL(B),I will not lose another moment in acquainting
[c 1796],from,SBP,BM(Bar),last month on six weeks [loan] that Lord
[post 1796],from,SBP,BM(Bar),Come yourself up to meet Amelia (Camilla)
[June-July 1796-98?],from,Marianne (Burney),NYPL(B),We shall be very glad my dear Aunt if you can
[1796-98],from,SBP,NYPL(B),Full three months after your last visit here
7 pmk Jan,from,Maria (Allen) Rishton,BM(Bar),with Amelia (Locke) Angerstein to SBP
4 Dec,to,SBP,NYPL(B),a most is most unnecessarily destructive to the
4 Dec,from,Maria (Allen) Rishton,BM(Bar),I thanked for your kind and interesting
1 Jan,from,Maria (Allen) Rishton,BM(Bar),the light I wrote to you from Rishton
13 Jan [1797],from,SBP,NYPL(B),Now come let me begin a letter to my Sisters
Jan,from,Hester (Mulso) Chapone,BM(Bar),I [?] have the pleasure [?]
30 Jan,to,CB,NYPL(B),a grievance is most unexpected
13 Feb,to,CBFB,NYPL(B),My most beloved Susan will I trust be delivered
13 Feb,to,CMAPWaddington,NYPL(B),What is become of my dear Marianne? I know
[17 Feb 1797],from,Maria (Allen) Rishton,BM(Bar),from Maria I have been absent from homes
27 Feb 1797,to,CB,NYPL(B),In lowly somewhere I put almost struck with
27 Feb-14 Mar,with,M d'A & Frederica Locke to SBP,BM(Bar),I could wish that this extraordinary may
[post 27 Feb],to,CMAPWaddington,NYPL(B),I am delighted to hear you are am [?]
16 Mar,to,CB,NYPL(B),Relieved at length from a terroe that almost
18 Mar,to,CMAPWaddington,NYPL(B),I have been too much engrossed mind & body I
24 Mar [1797],to,SBP,NYPL(B),I have scarce recovered sight my Fanny for
[11 Apr 1797],to,M d'A,NYPL(B),My dearest Father will been wounded I know
1 Apr [1797],to,SBP,NYPL(B),I ought to examine if to myself answer
5 Apr,to,M d'A,NYPL(B),My dearest Father -- he grievous
[pre 27 Mar],to,CB,NYPL(B),Our best-loved & most precious Friend
29 Aug,to,SBP,BM(Bar),As I called upon my dearest Father to take
[Aug 1797],to,MG,NYPL(B),In the absence of my Lord & Master
15 Sept,from,Lady Rothes,Comyn,The Beau Monde Westbury I think
25 Sept,to,CB,NYPL(B),How very kind is this most dear -- dear on
25 Sept,to,CMAPWaddington,NYPL(B),I must vex my dearest Padre with my venture
[18 Oct 1797],from,Cassandra (Leigh) Cooke,NYPL(B),I am afraid I am selfish enough to look for so
[Oct 1797],to,M d'A,NYPL(B),I have waited to the last Minute in hopes of
1 Nov [1797],to,NYPL(B),,the habits of packing -- alas not of paying
[post 3 Nov 1797],to,M d'A,NYPL(B),Many cruel et cent fois aux tres cheres [?]
1 Aug,to,M d'A,NYPL(B),I find I was too shy that it is so [?]
10 Aug,to,CB,NYPL(B),My dearest Father will I know be given [?]
20 Aug,with,M d'A to SBP,NYPL(B),I do not -- dare tell my own [?]
20 Aug,to,SBP,BM(Bar),Our best-loved & most precious Friend
1 p fol mutilated,from,SBP,BM(Bar),Yesterday I asked to our beloved
10 Nov [1797],to,SBP,NYPL(B),as an Embassy to demand one of yr
4 Jun,to,CBF,NYPL(B),I came to Town this morning Express upon
28 Nov,to,SBP,NYPL(B),You judged rightly of our Father that the
10 Dec,to,SBP,NYPL(B),I am shocked insupportably -- terr [?] ashamed at
17 Dec,to,SBP,NYPL(B),wrote a most good & gentle creature &
[25 Dec 1797],from,Cassandra (Leigh) Cooke,NYPL(B),I hope to here quite well of dear little Boy
[Dec 1797],to,SBP,NYPL(B),This moment I receive through our dearest
[28F Feb-10 Mar 1798],to,SBP,NYPL(B),"but I have not told you of any removal"
[Feb 1798],from,Maria (Allen) Rishton,BM(Bar),I sadly these where to begin
[Feb-Mar 1798],to,SBP,NYPL(B),And now I have to promise another Court
[Feb-Mar 1798],from,? (included in FBA to SBP [28F Feb-10 Mar 1798]),NYPL(B),it may not have any example in
[Feb-Mar 1798],from,Margaret Brecknock (included in FBA to SBP [28F Feb-8 Mar 1798]),NYPL(B),I [?]
[Feb-Mar 1798],from,Hector (Mulso) Chapone,BM(Bar),You are now my dear Madam
25 Feb 1798,to,SBP,NYPL(B),when Sarah Bourne [?]
[28F Feb-8 Mar 1798],to,SBP,NYPL(B),I shall not give the real while I remain [?]
[post 10 Mar 1798],to,SBP,NYPL(B),I [?]
4 JU [1798] pmk,to,CB,NYPL(B),the best and most harmonious uncertainty
12 Jun,to,SBP,NYPL(B),I did it ever anything was half so vexatious?
25 Jun 1798,to,SBP,NYPL(B),an invitation to my dear Partner
10 Feb 1798,to,SBP,NYPL(B),when Sarah Bourne [?]
1 Mar,to,CB,NYPL(B),I trust you on her dear Father has
1 Mar,from,SBP,BM(Bar),My dear Friend -- I trust it immediately on
3 Mar,to,CB Jr,NYPL(B),from FBA & M d'A to SBP (with Amelia (Locke) Phillips) Angerstein to Norbury
5 Mar,to,CB,NYPL(B),Indeed my dearest Father Mr Cha[?]
20 June,from,FBA & M d'A to SBP,NYPL(B),you beloved Susan how cruelly
21 June,from,FBA & M d'A to SBP,NYPL(B),What I am telling you received your [?]
[c 24 June 1798],to,EBB,NYPL(B),I am almost distraict to find none of my
1 Sept [1798],from,Maria (Allen) Rishton,BM(Bar),But I thank my dearest Charlotte for her
5 July [1798],to,SBP,NYPL(B),At length I have received a letter to Merc[?]
[25 July 1798],to,SBP,BM(Bar),I should have written to you some time ago
[July 1798],from,Maria (Allen) Rishton,BM(Bar),I have hardly a moment to scribble
1 July,to,Lady Keith,NYPL(B),[?]
3 July,from,Maria (Allen) Rishton,BM(Bar),the more in better my home at last
6 July,to,SBP,NYPL(B),For very interesting purport my dear
[c 24 June 1798],to,SBP,NYPL(B),will tell about the Money -- but joins
[Aug 1798],to,SBP,NYPL(B),I can not for one [?]
[Aug-Sept 1798],to,SBP,NYPL(B),We are all Invalids here & with the ever
30 Oct [1798],from,Maria (Allen) Rishton,BM(Bar),Once more of your request I will enter upon the
[3 Nov 1798],from,Lady Rothes,NYPL(B),I cannot prevented mine I had written to you
[Nov-Dec 1798],from,SBP,BM(Bar),I have been for some
Nov,from,Maria (Allen) Rishton,BM(Bar),Inconceivable to me your having
13-15 Dec,to,SBP,NYPL(B),My dearest dearest Susan -- that I could but
[15 Dec],to,CB,BM(Bar),Whether you call your Letter sprightly or not
[Dec 1798],to,CBFB,NYPL(B),I know what a vile unpunctual [?]
[Dec 1798],to,SBP,NYPL(B),And now my beloved Susan I will sketch
[post 1798],from,SBP,NYPL(B),I have written so many a Letter an more[?]
[Mar 1799],to,SBP,NYPL(B),[?] expected -- Poor Charlotte! [?]
1-3 Jan,to,SBP,NYPL(B),I quite rejoice that your Letter did not come to
3 Apr [1799],to,CB Jr,NYPL(B),I have just received your Monday's Letter --
[pre 4 Apr 1799],from,Hector (Mulso) Chapone,NYPL(B),If you have [?]
4 Apr,from,Hector (Mulso) Chapone,NYPL(B),It was your own ability serving me
14 Apr,to,SBP,NYPL(B),I must wrote freely about a day's
15 Mar,to,CMAPWaddington,NYPL(B),It is HERE I must hope to see you -- to me
20 AP 1799 pmk,from,CBFB,NYPL(B),the enchanted of course [?]
18 Apr,from,SHB (included in AL FBA to SBP),NYPL(B),[?]
8 May [1799],to,SBP,NYPL(B),Before now you have taken any step in the
21 Apr,to,SHB (included in AL FBA to SBP),NYPL(B),With my greatest amazement I have
23 Apr,to,SBP,NYPL(B),You are very good my dearest Charlotte
23 Apr copy,from,SHB (included in AL FBA to SBP),NYPL(B),The Letters my dearest sister concerning
8 May [1799],from,SBP,NYPL(B),Intensely but she sho' be so my dear
1 Mar [1799],to,M d'A,NYPL(B),I return the truly gratifying and important
[pre 25 Apr 1799],to,SBP,NYPL(B),I was utterly [?]
25 Apr [1799],from,Maria (Allen) Rishton,BM(Bar),I have come right with small complaints
4 Apr [1799],to,SBP,NYPL(B),If you have [?]
8 Apr,to,SBP,NYPL(B),My copy I have still more[?]
[pre 4 Apr 1799],to,SBP,NYPL(B),I had a thing to say to Mrs Windham &
[pre 4 Apr 1799],from,Hector (Mulso) Chapone,BM(Bar),[?]
[Apr 1799],to,SBP,NYPL(B),I fancy it will be [?]
9 May [1799],to,SBP (with PS by M d'A),NYPL(B),Star Bar Letter my most dear Susan has
[c 1 May 1799] draft,to,SBP,NYPL(B),you most carefully [?] for your kindness
18 May [1799],to,Frederica Locke,NYPL(B),I came here to tell my dearest
19 May 1799,to,SBP,NYPL(B),I have just heard that our dearest Mrs Locke
[May 1799],to,SBP,NYPL(B),How greatly pleased with my Cloak my
17 June,from,SBP,NYPL(B),What tempts I have to thank you for my
18 July,to,SBP,NYPL(B),[?]
21 July,to,CBFB,NYPL(B),My dearest Charlottenberg -- you are a most
[July],to,CB,NYPL(B),No dear George a most excellent song than
23 July-1 Aug,to,SBP,NYPL(B),I have just received your dear Letter of the
10 Aug,from,Rosette (Rose) Burney,NYPL(B),If you receive my reasons for your happiness
14 Aug,to,SBP,NYPL(B),I know that my most beloved Susan -- my
[Aug],to,SBP mutilated,NYPL(B),The notes with which this passport will burn
5 [Aug] 1799,to,SBP,NYPL(B),[?]
19 Sept,to,SBP,NYPL(B),The letter was begun upon
25 Sept,to,CB,NYPL(B),What is a Crowning to your Honours my dearest
28 Sept,to,EBB,NYPL(B),I can hardly settle with myself my dearest
[pre 23 Apr 1799],to,SBP,NYPL(B),I have just received my [?]
1 Oct,to,SBP,NYPL(B),[?]
4 Oct [1799],to,SBP,NYPL(B),I do not know that tongue! -- [?]
7 Oct,to,ERB,NYPL(B),To my Boys now to have the elect commissions
21 Sept,to,ERB,NYPL(B),It is impossible for me not to give ease to you
[c Sept 1800],to,CMAPWaddington,NYPL(B),Have you been hurt by my long silence my
14 Oct,from,M d'A,NYPL(B),Mon depart et aussi le chois vous
[pre 30 Oct 1800],to,ERB,NYPL(B),When I received your first Letter my dear
17 Nov,to,CJJ,NYPL(B),I think it very long not to hear at least of
18 Nov,to,SBP,Comyn,A[?] Ashley has just left Westhumble -- he is
[27 NO] 1800 pmk,to,SBP,NYPL(B),Well as I could I could say what [?]
11 DL 1800 pmk,to,CB Jr,NYPL(B),I received the glad -- glad tidings
16 Dec,to,SBP,NYPL(B),I do returned -- my dearest Father
18 Dec,to,MG,NYPL(B),I knew the postage will be cheap that shall tell
16 Dec,to,SBP,NYPL(B),Think of my joy -- my surprise -- my gratitude
16 Dec,from,Antoine Bourdois,NYPL(B),Whether or not I shall be the first to tell
17 Dec,from,Frederica Locke,NYPL(B),Yes my beloved Friend from the bottom of
13-[14] Sept,to,ERB,NYPL(B),To write congratulations [?]
[c 13 Sept 1800],to,ERB,NYPL(B),[?]
1 Jan [1800],to,Rosette (Rose) Burney,NYPL(B),I think I have last had from my dear
7 Jan,to,SBP,NYPL(B),I need of anxiety & charming surprise [?]
1 Jan,to,CBFB,BM(Bar),My [?] [?]
1 Jan [1800],from,SBP,BM(Bar),to Molesworth Phillips [?]
[post 9 Jan],to,SBP,NYPL(B),I [?] said how [?]
11 July [1800],to,SBP,BM(Bar),I have not been from yr best [?]
11 July,from,Maria (Allen) Rishton,BM(Bar),from Marianne (Burney) Bourdois
15 July [1800],to,SBP,NYPL(B),later but this beautiful season should be kept
11 July [1800],to,SBP,NYPL(B),Monday will perfectly do for me my dearest
[Jul 1800],to,SBP,NYPL(B),We shall delight to see you my most dear
[July 1800],to,ERB,NYPL(B),With an ear[n]est an interest to discover [?]
2 Aug,from,SBP,BM(Bar),I should be most [?]
4-21 Sept,to,SBP,BM(Bar),I should be [?] [?] Marianne (Burney) Bourdois
[Sept 1800],to,SBP,BM(Bar),I shall [?] myself of my old
[Sept 1800],to,SBP,NYPL(B),With what still & heartfelt satisfaction do I
[10 Jan 1801],to,ERB,NYPL(B),a most [?]
14 MR 1801 pmk,to,SBP,PML,It would have given Me so very much pleasure
[c2 Sept 1801],to,CB,NYPL(B),I am now grateful my dear James to find
21 Mar,with,M d'A to JB and FBA to SHB (with Phillips) Angerstein to Norbury,NYPL(B),take some means of your not being sailing to
[c Apr 1801],to,SBP,NYPL(B),We may you at last my dear Marianna join
13 Jan [1801],to,SBP,NYPL(B),I feel indeed believe my dearest Esther
6 July,to,CBFB (one page written by FBA as NPG),NYPL(B),Joy to you my dear Charlotte -- joy to dear
10 July,to,SBP,NYPL(B),The receipt arrived safe & sound -- & will
[7] Sept,to,SBP,NYPL(B),O dearest -- kindest -- excellent Father!
19 Sept,to,CBFB,NYPL(B),Magnificent my dearest Padre quite
5 [Oct 1801],to,SBP,NYPL(B),We shall have your kindest & warmest Wishes
12 OC 1801 pmk,to,SBP,NYPL(B),[?]
[pre 26] Oct,to,M d'A,NYPL(B),Mr Locke came just now to me [?]
[26-27 Oct 1801],from,M d'A,NYPL(B),I know how kindly you would partake in my
27 Oct,from,M d'A,NYPL(B),M. Domerque etant occupe je l'ecris de son
[15 Aug],to,NYPL(B),NYPL(B),The assured arrived safe & sound -- & will
4 Aug,to,SBP mutilated,NYPL(B),Can I tell you my dearest Father? -- Ah so --
3 p Jan [1801],to,SBP,NYPL(B),I [?]
[6 Jan 1801],to,SBP,NYPL(B),I am incited to cast away my
[post 25 Dec 1801],to,CB,NYPL(B),I have been quite enchanted at the Night --
[29 Dec 1801],to,SBP,NYPL(B),I hope & trust my most beloved Friend
[1801-02],to,Cassandra (Leigh) Cooke,NYPL(B),Nothing short of a nearly continual expectation
[2-3 Jan 1802],to,M d'A,NYPL(B),En ecrie une lettre de moi ma chere amie car
[Jan 1802],to,M d'A,NYPL(B),in the «Cervant» hope you will set out
[11 Feb 1802],to,Margaret Planta,NYPL(B),A word unexpected & to me a severe event
15-19 Feb,to,M d'A,NYPL(B),Ah my unites! -- in what manner must I begin
[17 FE 1802],to,CB,NYPL(B),M d'Arblay is gone my dearest Father --
17 FE 1802,to,Frederica Locke,BM(Bar),My cares than Ever dear M[rs] d'Arblay
[18 Feb 1802],to,CB,NYPL(B),My poor little Boy is still too ill for removal &
19 Feb,from,M d'A,NYPL(B),How I am my dearest friend after a long and
19 Feb,from,Harriet (Collins) de Beauvau,NYPL(B),Nobody of those who are happy enough to be
19-22 Feb [1802],to,M d'A,NYPL(B),I set off to my best Friend a diary from the
26-28 Mar,to,JB,NYPL(B),I leave well with what satisfaction you will
28 Mar,to,M d'A,NYPL(B),Amelia -- the sweet lovely Amelia is safe -- a
[post 28 Mar 1802],to,SBP,NYPL(B),[?]
30 Mar,to,M d'A,NYPL(B),Indeed my dearest Father I am not [?]
4 Apr,to,M d'A with PS by AA,BM(Bar),I have just received (No. 12) my beloved
7 [Apr 1802],from,Anne-Louise (Necker) baroness de Stael-Holstein,PML,[?]
[c 6 Apr 1802],from,Margaret Planta,NYPL(B),I should have so far disposed that
11 Apr [1802],from,Mary (Danby) Countess of Ha[rcourt],NYPL(B),M[rs] Harcourt promises her Cottage to Madame
12 AP 1802 pmk,to,CB Jr,NYPL(B),Do tell Fanny I trust to embrace me on Sunday
14 Apr,to,GF Jr,BM(Bar),after every night I saw you I received from
[15] Apr,to,M d'A,BM(Bar),J'arrive nous avait nous Cher -- Char les [?]
15-18 Apr,to,CB,NYPL(B),I write at Shards upon the largest Paper I can
17 Apr,to,CB,NYPL(B),When I began my journal I intended to give you
[13] Apr [1802],to,M d'A,NYPL(B),[?]
2 Mar,from,M d'A,NYPL(B),Je suis dans le chagrin ma dearest Father [?]
5 Mar,from,M d'A,NYPL(B),M. donne le [?] de notre harmonieuse [?]
[c Apr 1802],from,M d'A to FBA & AA,NYPL(B),J'ai au [?] beaucoups d'avoir Hier reçu [?]
1 Apr,to,M d'A,NYPL(B),A word unexpected & to me a severe event
11 Feb [1802],to,Margaret Planta,NYPL(B),[?]
[Apr-May 1802] typescript copies of excerpts,to,Frederica Locke,NPG,[?]
[Apr-May 1802] copy extract,to,CB [?],NYPL(B),As soon as the red trunk of poor Adrienne was
3-5 May,to,SBP,NYPL(B),May I pass now to the Week following my
5 May,to,SBP,NYPL(B),I shall go on my dearest Padre with the grand
[5]-8 May,to,SBP,NYPL(B),what to say She [?] gently observed [?]
8 May [1802],to,CB (composite of extracts of partly [?] copy in CB [?] 5 May-5 Oct 1806),NYPL(B),May the M. d'Henin former [?]
6 May [1802]-5 Oct 1806,to,SBP,NYPL(B),[Miss del] Pritz & M[me] de Bouillon with whom
24 May,to,ERB,NYPL(B),I can never tell you my dearest Esther the
6 June [1802],to,SBP,BM(Bar),It is very kind of you my dearest Aunt
[June],to,SBP,NYPL(B),my beloved Father -- a thousand thanks for
11 June,to,Frederica Locke,NYPL(B),my most beloved friends a passport
25 June-17 July,to,CBFB,NYPL(B),Ah my dearest Charlotte if you can forgive
[17 June 1802],to,EBB,NYPL(B),[?]
29 June [1802],to,SBP,NYPL(B),What tempts I have to thank you for my [?]
[pre 25 Apr 1799],to,SBP,NYPL(B),FBA copy to Miss Planta
[post 17 Feb 1802],to,SBP,NYPL(B),La derniere fois a serious consequence
20 July,from,SBP,NYPL(B),[?]
2 Nov,to,SBP,NYPL(B),It is so long since I knew that to [?]
[Nov 1802],to,Charlotte Cambridge,NYPL(B),[?]
3 Dec,to,Frederica Locke,NYPL(B),[?]
15 Dec,from,SBP,NYPL(B),But indeed our dear Miss Planta [?]
[1802],from,AA,NYPL(B),[?]
[1802-1806],from,M d'A and Louis comte de Narbonne,NYPL(B),Fendue mille et mille fois ma vraie amie
[c 10 June 1802],from,Comtesse Adrienne (de Noailles) de la Tour [?],NYPL(B),Voici Madame ma petite lettre pour
[post 1802?],from,Dame-Adelaide (de Damas d'Antigny) comtesse de Simiane,BM(Bar),Le coeur de M. Bourbon yesterday is truly
16 [post 1802?],to,SBP,BM(Bar),[?]
7 Mar,to,SBP,NYPL(B),No sir a Letter -- and I am too dismally
10 Mar,to,Margaret Planta,NYPL(B),I should be difficult to give you an idea of the
22 Mar,to,CMAPWaddington,NYPL(B),Let me now more fully answer your last
[20 Jan],to,CMAPWaddington,NYPL(B),I am often downright je ne sais dans la lettre
[c 20 Jan 1803],to,M d'A,NYPL(B),Je suis bien donnee je ne sais dans la lettre
15 Jan,to,M d'A,NYPL(B),Au Mon cher Ami! Quel terrible triste triste
[7 Oct 1803],to,SBP,NYPL(B),Je suis alle tous bas a la grotte [?]
[Oct 1803],to,SBP,NYPL(B),Our uncle my dearest Friend occupies me
[Oct 1803],to,M d'A,NYPL(B),[four] than 7 [?] our poor Boy had
[c Aug 1803],from,Queen Charlotte to Margaret Planta,NYPL(B),[?]
[1803],to,SBP,NYPL(B),I have been in [?]
14 May,to,SBP,NYPL(B),with M d'A to CB
14 May,to,M d'A to EBB,NYPL(B),The retired and the opportunity which
12-16 June,to,SBP,NYPL(B),How woefully all immediate hopes are
18 [June] pmk 1803,to,SBP,NYPL(B),What is of become of you my dearest Carlison?
3 July,to,Ann (Astley) Agnew,NYPL(B),How wicked must I have appeared to my dear
22 July,from,[an official?] -- Mary,NYPL(B),Etat est le Commissionnaire
8 [Oct 1804],to,M d'A,NYPL(B),How impossible it is for me to say the sighing
9 Oct 1804,from,M d'A,NYPL(B),En verité ma chere amie il n'est impossible
[9-11 Oct 1804],to,SBP,NYPL(B),Ah mon amie quel triste voyage! Mon oncle
13 Oct [1804],to,SBP,NYPL(B),Ah mon ami combien je souffre de ce que tu
[Oct 1804],to,M d'A,NYPL(B),Vous en voudra? -- no mon ami non -- God
[Oct 1804],to,SBP,NYPL(B),Ah mon amie! combien je souffre de ce que tu
[c late Oct 1804],to,M d'A,NYPL(B),Je suis bien donnee je ne sais [?]
[Oct 1804],to,M d'A,NYPL(B),[?]
[1804],to,SBP,NYPL(B),[?]
3-4 Aug,to,SBP,NYPL(B),[?]
2 Mar,to,SBP,NYPL(B),[?]
3 May,to,SBP,NYPL(B),I have written to answer to M. d'Arblay
20 Jun,to,SBP,NYPL(B),My [?]
30 Jun,to,ERB,NYPL(B),[?]
20 July,to,SBP,NYPL(B),it was our mutual [?]
[Aug 1805],from,SBP,BM(Bar),[?]
7 NO 1805 pmk,to,SBP,NYPL(B),My how to draw Fanny -- & may Her[?]
9 Oct,to,SBP,NYPL(B),Tis so long so very long now I have heard
10 Oct,to,Frederica Locke,NYPL(B),How was I touched & sight of
15 Oct,to,GBFB,NYPL(B),What a cruel length of time it is since I have
17 Oct,to,SBP,MG,With Marianne (Burney) Bourdois to CB
22 Oct,to,SBP,BM(Bar),We [?]took for news from you my dearest
23 Oct [1806],from,Marianne (Burney) Bourdois,BM(Bar),And now my dearly beloved Father all my
[pre Oct 1806],from,Marianne (Burney) Bourdois,BM(Bar),The pill has operated at length my dearest
[Sept 1806],to,SBP,BM(Bar),[?]
15 Sept 1806,to,SBP,BM(Bar),[?]
1 Sept [1806],to,SBP,BM(Bar),I have had a late & small trial [?]
11 Nov,to,CMAPWaddington,NYPL(B),What a cruel length of time has passed
23-24 Oct,with,AA to M d'A,NYPL(B),J'avais grand pour que ma petite Lettre is
24-25 Oct,from,M d'A,NYPL(B),Que je suis honteuse ma bonne amie et
5(-) Oct,to,SBP,NYPL(B),Je n'aurois rien de cette poste rien du tout
[1806-12],from,Marianne (Burney) Bourdois,BM(Bar),Want of strength to put one foot before the
[1806-12],from,Marquis de Lafayette,NYPL(B),I have just now a very good Opportunity to
[1806-12],to,SBP,NYPL(B),[?]
1 Jan,from,Marianne (Burney) Bourdois,BM(Bar),[?]
[Jan 1807],to,SBP,BM(Bar),its at dear what a day of leisure
[Jan 1807],from,Marianne (Burney) Bourdois,BM(Bar),how do you today my dearest Aunt? I have
1 Jan [1807],to,SBP,BM(Bar),I must journey my dearest Aunt with all
[Jan 1807],from,Marianne (Burney) to FBA M d'A (included in AL from 22 Jan 1807),BM(Bar),[?]
2 Jan [1807],from,SBP,BM(Bar),I've to [?] so as to tell to consent
[post 20 Jan 1807],from,Marianne (Burney) Bourdois,BM(Bar),My Aunt I have not [?]
[post 1807],from,SBP,NYPL(B),[?]
20 Apr [1807],from,Marianne (Burney) Bourdois,BM(Bar),We have had the most delightful journey
3 May [1807],from,Marianne (Burney) Bourdois,BM(Bar),I will not my darling further withhold
7 May,to,SBP,BM(Bar),with PS from Laborda (Person)
